Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_length,income_amount,num_rooms,total_cost,income_ratio,adults_to_child,adults_to_babies,total_people,checkin_day,checkin_week,checkin_dayofweek,checkin_month,checkin_year,days_to_booking,days_to_stay_ratio
11631843,2,35,2,2,2,3,1,2,1,0,2,2,1,3,3,2,1,2,0,195,1,100,1,195,0.5128205128205128,0.5,0.5,3,29,48,6,11,2015,195,195.0
22504823,2,30,2,3,4,4,1,2,2,0,2,1,1,1,1,1,1,1,20,218,2,50,1,436,0.11467889908256881,1.0,1.0,4,29,48,6,11,2015,63,31.5
37402771,2,54,3,3,2,3,3,2,1,0,2,2,2,1,3,1,2,1,20,117,2,100,1,234,0.42735042735042733,0.5,0.5,3,29,48,6,11,2015,74,37.0
72077317,1,60,3,1,2,3,3,3,1,0,2,1,1,1,3,1,1,2,0,151,2,100,1,302,0.33112582781456956,0.3333333333333333,0.3333333333333333,4,29,48,6,11,2015,158,79.0
16408150,2,70,1,3,2,4,2,1,2,0,3,2,1,1,2,1,3,1,5,239,1,100,1,239,0.41841004184100417,2.0,2.0,3,29,48,6,11,2015,217,217.0
2103308,1,51,3,4,1,3,1,1,2,1,1,1,1,2,2,2,1,2,0,133,2,25,1,266,0.09398496240601503,2.0,2.0,4,29,48,6,11,2015,149,74.5
7541547,2,60,1,1,2,3,3,2,2,0,3,2,2,1,2,1,2,1,20,221,2,100,1,442,0.22624434389140272,1.0,1.0,4,30,49,0,11,2015,112,56.0
70561861,2,27,4,2,4,2,2,2,1,0,2,1,1,2,1,1,3,1,10,110,3,50,1,330,0.15151515151515152,0.5,0.5,3,30,49,0,11,2015,205,68.33333333333333
39510472,2,23,1,3,3,3,1,2,2,0,1,1,1,1,3,2,2,2,0,153,1,200,1,153,1.3071895424836601,1.0,1.0,4,30,49,0,11,2015,128,128.0
96543979,1,36,4,1,4,1,2,2,1,0,3,1,1,1,1,1,1,1,20,122,1,50,1,122,0.4098360655737705,0.5,0.5,3,30,49,0,11,2015,15,15.0
819588,1,57,2,1,4,2,1,2,3,0,3,1,1,1,2,2,2,1,25,222,4,50,1,888,0.05630630630630631,1.5,1.5,5,30,49,0,11,2015,0,0.0
75991859,2,65,2,2,1,4,2,2,1,0,2,1,1,2,1,1,1,2,0,237,1,25,1,237,0.10548523206751055,0.5,0.5,3,30,49,0,11,2015,65,65.0
52457892,2,35,2,2,4,4,2,2,1,0,1,1,1,2,1,2,1,1,10,163,1,50,1,163,0.3067484662576687,0.5,0.5,3,30,49,0,11,2015,4,4.0
35820849,1,26,3,3,1,1,1,2,2,1,2,2,1,1,1,1,3,2,0,223,1,25,1,223,0.11210762331838565,1.0,1.0,5,30,49,0,11,2015,48,48.0
33215448,1,55,4,2,2,4,2,1,2,0,1,1,1,1,3,2,1,1,10,101,1,100,1,101,0.9900990099009901,2.0,2.0,3,30,49,0,11,2015,6,6.0
36885885,2,19,2,4,4,1,1,5,2,0,1,1,1,1,1,1,1,1,5,225,1,50,2,450,0.1111111111111111,0.4,0.4,7,30,49,0,11,2015,87,87.0
20579851,1,37,4,3,1,2,2,2,2,0,3,2,1,2,3,1,1,1,25,144,1,25,1,144,0.1736111111111111,1.0,1.0,4,30,49,0,11,2015,145,145.0
49161495,2,40,2,2,4,2,2,1,1,1,1,1,1,2,3,2,3,1,10,182,1,50,1,182,0.27472527472527475,1.0,1.0,3,30,49,0,11,2015,180,180.0
24186004,2,64,4,3,4,3,1,3,2,0,3,1,1,2,1,1,1,1,20,155,2,50,1,310,0.16129032258064516,0.6666666666666666,0.6666666666666666,5,30,49,0,11,2015,3,1.5
13808982,1,20,2,1,4,2,1,3,1,0,3,1,1,1,1,2,1,1,20,150,3,50,1,450,0.1111111111111111,0.3333333333333333,0.3333333333333333,4,1,49,1,12,2015,0,0.0
56012189,1,70,3,4,2,3,3,4,2,0,3,1,1,1,3,1,3,1,30,231,2,100,2,924,0.10822510822510822,0.5,0.5,6,1,49,1,12,2015,170,85.0
34513813,2,64,1,3,3,3,3,1,2,0,1,2,2,1,1,2,1,2,0,229,1,200,1,229,0.8733624454148472,2.0,2.0,3,1,49,1,12,2015,189,189.0
97672026,1,22,3,3,2,4,2,3,1,1,3,2,1,1,3,1,2,1,20,236,1,100,1,236,0.423728813559322,0.3333333333333333,0.3333333333333333,5,30,49,0,11,2015,121,121.0
41428802,2,30,3,3,3,2,1,1,1,0,3,1,1,3,3,2,1,1,5,143,3,200,1,429,0.4662004662004662,1.0,1.0,2,30,49,0,11,2015,0,0.0
379096,2,34,1,1,3,4,3,4,2,1,3,1,1,1,3,2,2,2,0,100,1,200,2,200,1.0,0.5,0.5,7,30,49,0,11,2015,55,55.0
41626125,1,56,1,1,1,1,1,1,3,1,2,1,1,1,3,1,1,1,20,213,1,25,1,213,0.11737089201877934,3.0,3.0,5,30,49,0,11,2015,30,30.0
66380111,1,33,1,3,1,4,3,1,3,0,3,2,1,1,1,1,3,2,0,132,1,25,1,132,0.1893939393939394,3.0,3.0,4,30,49,0,11,2015,124,124.0
46391709,2,21,1,3,1,3,1,3,3,0,2,1,1,2,1,1,3,1,10,121,2,25,2,484,0.05165289256198347,1.0,1.0,6,30,49,0,11,2015,162,81.0
70396184,2,50,2,3,2,3,1,3,2,0,3,1,1,1,2,1,2,1,40,118,2,100,1,236,0.423728813559322,0.6666666666666666,0.6666666666666666,5,30,49,0,11,2015,124,62.0
56399117,1,33,4,4,1,4,3,2,2,0,2,1,1,1,3,2,1,1,10,197,2,25,1,394,0.06345177664974619,1.0,1.0,4,30,49,0,11,2015,182,91.0
95414887,1,67,1,1,1,1,2,2,3,0,2,2,1,1,2,2,2,1,5,249,1,25,1,249,0.10040160642570281,1.5,1.5,5,30,49,0,11,2015,101,101.0
96995306,1,57,2,3,4,2,3,1,1,1,2,2,1,1,1,1,1,1,25,231,1,50,1,231,0.21645021645021645,1.0,1.0,3,30,49,0,11,2015,100,100.0
98865315,2,19,4,2,1,4,1,1,1,1,2,1,1,1,3,1,1,1,30,154,1,25,1,154,0.16233766233766234,1.0,1.0,3,30,49,0,11,2015,114,114.0
71368611,1,50,4,3,2,3,3,2,2,0,1,1,1,1,1,1,1,1,20,216,2,100,1,432,0.23148148148148148,1.0,1.0,4,1,49,1,12,2015,116,58.0
87320234,2,58,1,2,4,4,1,1,1,0,3,1,1,1,1,1,1,1,40,182,3,50,1,546,0.09157509157509157,1.0,1.0,2,1,49,1,12,2015,40,13.333333333333334
53427850,1,28,4,3,2,3,3,5,2,1,3,1,1,1,3,1,2,1,20,122,2,100,2,488,0.20491803278688525,0.4,0.4,8,3,49,3,12,2015,163,81.5
3879269,1,44,2,3,2,4,1,4,2,2,2,1,1,1,1,1,1,1,25,244,1,100,2,488,0.20491803278688525,0.5,0.5,8,1,49,1,12,2015,90,90.0
85097314,1,31,4,1,2,2,3,2,1,0,2,1,1,1,2,1,1,1,10,162,2,100,1,324,0.30864197530864196,0.5,0.5,3,1,49,1,12,2015,172,86.0
42375201,1,59,4,2,4,1,1,2,2,0,3,2,1,1,3,1,1,1,15,235,2,50,1,470,0.10638297872340426,1.0,1.0,4,1,49,1,12,2015,201,100.5
2873406,2,21,1,2,1,4,2,3,1,2,2,2,1,2,1,1,1,1,10,120,3,25,1,360,0.06944444444444445,0.3333333333333333,0.3333333333333333,6,1,49,1,12,2015,82,27.333333333333332
32753737,1,41,3,1,1,1,1,2,1,0,2,1,1,2,1,1,2,2,0,234,1,25,1,234,0.10683760683760683,0.5,0.5,3,1,49,1,12,2015,134,134.0
42959774,1,25,2,3,2,2,3,3,1,1,2,1,1,2,2,2,1,1,20,167,1,100,1,167,0.5988023952095808,0.3333333333333333,0.3333333333333333,5,1,49,1,12,2015,116,116.0
33561503,2,70,4,3,2,3,3,2,2,0,1,1,1,1,1,2,1,1,5,128,3,100,1,384,0.2604166666666667,1.0,1.0,4,1,49,1,12,2015,170,56.666666666666664
1287702,2,54,3,2,2,1,1,2,2,0,3,1,1,1,2,1,3,1,5,201,1,100,1,201,0.4975124378109453,1.0,1.0,4,1,49,1,12,2015,203,203.0
86260331,1,25,1,2,2,1,2,4,1,0,1,1,1,1,1,1,3,1,20,165,1,100,1,165,0.6060606060606061,0.25,0.25,5,1,49,1,12,2015,215,215.0
91016349,2,60,2,1,1,3,1,1,2,0,1,1,1,1,1,1,1,1,5,148,1,25,1,148,0.16891891891891891,2.0,2.0,3,1,49,1,12,2015,159,159.0
23537552,2,26,2,3,3,1,3,2,1,0,2,2,1,1,3,1,3,1,5,155,1,200,1,155,1.2903225806451613,0.5,0.5,3,1,49,1,12,2015,39,39.0
89380981,1,34,3,3,1,3,2,3,2,1,3,2,1,2,1,2,2,1,15,135,2,25,1,270,0.09259259259259259,0.6666666666666666,0.6666666666666666,6,2,49,2,12,2015,194,97.0
26010223,2,62,3,3,4,3,3,2,2,0,3,1,1,2,1,1,1,1,5,202,1,50,1,202,0.24752475247524752,1.0,1.0,4,1,49,1,12,2015,195,195.0
61824418,2,28,2,4,4,2,2,5,1,0,3,1,1,2,2,1,2,1,30,125,2,50,2,500,0.1,0.2,0.2,6,1,49,1,12,2015,4,2.0
46735992,2,58,2,3,4,4,3,2,2,0,3,1,1,1,1,1,3,2,0,204,2,50,1,408,0.12254901960784313,1.0,1.0,4,2,49,2,12,2015,0,0.0
63724335,1,50,1,4,3,3,3,2,2,0,3,1,1,1,3,1,2,1,5,238,4,200,1,952,0.21008403361344538,1.0,1.0,4,15,2,4,1,2016,105,26.25
41423020,1,25,4,3,2,3,2,4,2,1,3,2,1,2,1,1,1,2,0,226,3,100,2,1356,0.07374631268436578,0.5,0.5,7,21,16,3,4,2016,197,65.66666666666667
10347886,1,23,1,3,4,1,1,2,1,0,1,1,1,1,1,1,1,2,0,136,1,50,1,136,0.36764705882352944,0.5,0.5,3,2,49,2,12,2015,103,103.0
74024777,1,68,3,4,2,3,2,1,2,0,3,2,1,1,1,1,1,1,30,232,3,100,1,696,0.14367816091954022,2.0,2.0,3,2,49,2,12,2015,213,71.0
63257468,1,45,3,1,2,3,2,4,1,1,3,1,1,3,2,1,1,1,30,171,1,100,1,171,0.5847953216374269,0.25,0.25,6,2,49,2,12,2015,39,39.0
15496425,2,43,1,3,4,1,2,1,2,1,1,2,1,1,2,1,2,1,25,141,1,50,1,141,0.3546099290780142,2.0,2.0,4,2,49,2,12,2015,93,93.0
69774159,2,55,4,3,1,4,2,2,1,2,2,1,1,1,1,2,1,1,20,196,1,25,1,196,0.12755102040816327,0.5,0.5,5,2,49,2,12,2015,102,102.0
69444151,2,19,3,3,3,3,1,2,2,0,3,2,1,1,2,1,1,1,10,227,1,200,1,227,0.8810572687224669,1.0,1.0,4,2,49,2,12,2015,93,93.0
77502590,2,52,2,2,1,1,3,2,1,1,2,1,1,2,1,1,1,1,10,116,3,25,1,348,0.07183908045977011,0.5,0.5,4,2,49,2,12,2015,187,62.333333333333336
7728695,1,57,2,3,4,4,3,1,1,1,1,2,1,1,2,1,1,2,0,159,2,50,1,318,0.15723270440251572,1.0,1.0,3,2,49,2,12,2015,154,77.0
62290906,2,62,4,3,4,4,1,2,1,0,2,2,1,1,3,2,1,1,20,127,1,50,1,127,0.3937007874015748,0.5,0.5,3,2,49,2,12,2015,41,41.0
9620053,2,30,3,3,4,2,1,3,1,0,3,1,1,1,1,2,2,1,40,250,1,50,1,250,0.2,0.3333333333333333,0.3333333333333333,4,2,49,2,12,2015,205,205.0
62287724,1,31,4,2,4,1,2,2,2,0,3,2,1,2,1,1,1,2,0,160,4,50,1,640,0.078125,1.0,1.0,4,2,49,2,12,2015,127,31.75
31897236,2,20,2,3,2,3,2,2,1,0,1,1,1,1,1,1,3,2,0,192,2,100,1,384,0.2604166666666667,0.5,0.5,3,2,49,2,12,2015,30,15.0
82443352,2,34,3,3,4,1,1,1,2,2,2,2,1,1,1,2,2,2,0,146,1,50,1,146,0.3424657534246575,2.0,2.0,5,2,49,2,12,2015,43,43.0
65529507,2,23,3,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,40,227,4,25,1,908,0.02753303964757709,2.0,2.0,4,2,49,2,12,2015,146,36.5
7403614,1,25,1,1,4,1,2,3,3,2,3,1,1,1,3,1,1,1,20,162,1,50,2,324,0.15432098765432098,1.0,1.0,8,2,49,2,12,2015,161,161.0
14907800,1,60,3,1,3,2,3,2,1,0,1,1,1,1,3,2,3,2,0,241,1,200,1,241,0.8298755186721992,0.5,0.5,3,2,49,2,12,2015,198,198.0
97113776,1,45,2,3,1,2,2,2,1,0,2,2,2,1,2,1,1,1,20,207,2,25,1,414,0.06038647342995169,0.5,0.5,3,2,49,2,12,2015,220,110.0
54541308,1,34,2,1,4,2,1,1,2,0,1,2,1,2,2,1,1,1,5,191,1,50,1,191,0.2617801047120419,2.0,2.0,3,2,49,2,12,2015,144,144.0
46599820,1,26,1,1,1,1,2,4,1,0,2,1,1,1,1,1,1,1,5,162,1,25,1,162,0.15432098765432098,0.25,0.25,5,2,49,2,12,2015,136,136.0
20542903,1,24,4,4,1,2,1,2,1,0,3,2,1,2,1,1,2,1,5,156,3,25,1,468,0.053418803418803416,0.5,0.5,3,2,49,2,12,2015,69,23.0
10090260,2,20,3,3,4,3,1,2,1,0,3,1,1,1,1,2,2,1,20,193,2,50,1,386,0.12953367875647667,0.5,0.5,3,2,49,2,12,2015,36,18.0
66334930,2,29,1,3,2,3,2,1,2,0,2,1,1,1,3,1,3,1,10,141,3,100,1,423,0.2364066193853428,2.0,2.0,3,2,49,2,12,2015,29,9.666666666666666
7816202,1,20,2,1,2,3,2,2,2,0,1,1,1,2,1,2,1,1,10,239,4,100,1,956,0.10460251046025104,1.0,1.0,4,2,49,2,12,2015,49,12.25
99628151,1,61,4,4,2,3,1,2,2,0,1,1,1,1,1,1,1,2,0,249,1,100,1,249,0.40160642570281124,1.0,1.0,4,2,49,2,12,2015,41,41.0
89752592,2,64,3,4,2,3,2,4,2,0,3,2,1,2,1,1,3,1,40,202,1,100,2,404,0.24752475247524752,0.5,0.5,6,2,49,2,12,2015,2,2.0
15048533,1,21,3,4,4,3,2,1,2,0,3,2,1,1,3,1,1,1,20,125,2,50,1,250,0.2,2.0,2.0,3,2,49,2,12,2015,144,72.0
89738637,2,19,4,4,1,4,3,2,1,0,3,1,1,1,1,1,2,2,0,200,2,25,1,400,0.0625,0.5,0.5,3,3,49,3,12,2015,95,47.5
20342231,1,38,4,3,4,3,2,2,2,0,1,1,1,2,3,2,3,1,10,193,4,50,1,772,0.06476683937823834,1.0,1.0,4,3,49,3,12,2015,124,31.0
23716462,1,60,1,4,1,1,2,3,2,0,1,1,1,1,2,2,2,2,0,234,1,25,1,234,0.10683760683760683,0.6666666666666666,0.6666666666666666,5,3,49,3,12,2015,155,155.0
26132192,2,37,4,3,1,1,3,1,2,1,2,1,1,1,3,1,3,2,0,179,1,25,1,179,0.13966480446927373,2.0,2.0,4,3,49,3,12,2015,39,39.0
89405660,2,66,1,3,2,4,2,3,1,0,3,1,1,2,3,1,1,1,20,165,2,100,1,330,0.30303030303030304,0.3333333333333333,0.3333333333333333,4,23,21,1,5,2017,22,11.0
99822647,1,57,1,4,2,1,1,2,2,1,3,2,1,1,1,1,2,2,0,157,1,100,1,157,0.6369426751592356,1.0,1.0,5,3,49,3,12,2015,64,64.0
63585569,1,37,1,3,2,3,3,1,1,1,2,2,1,1,3,1,3,2,0,174,2,100,1,348,0.28735632183908044,1.0,1.0,3,3,49,3,12,2015,55,27.5
43152756,1,69,4,4,1,4,3,2,1,1,3,1,1,1,1,1,1,1,5,138,1,25,1,138,0.18115942028985507,0.5,0.5,4,3,49,3,12,2015,178,178.0
23367196,2,28,3,4,4,3,3,3,2,0,1,1,1,1,2,1,2,2,0,219,1,50,1,219,0.228310502283105,0.6666666666666666,0.6666666666666666,5,3,49,3,12,2015,22,22.0
83439329,1,21,4,2,4,1,3,1,2,1,1,2,2,1,3,1,1,1,10,201,1,50,1,201,0.24875621890547264,2.0,2.0,4,3,49,3,12,2015,44,44.0
78503765,2,29,3,2,2,3,3,2,2,0,1,1,1,2,1,1,2,1,10,106,4,100,1,424,0.2358490566037736,1.0,1.0,4,19,16,1,4,2016,201,50.25
99480027,1,49,3,2,2,1,1,1,3,0,1,1,1,1,1,1,1,1,5,143,3,100,1,429,0.2331002331002331,3.0,3.0,4,8,18,6,5,2016,87,29.0
97807142,2,20,2,3,4,2,1,2,2,0,3,1,1,2,3,1,1,2,0,119,4,50,1,476,0.10504201680672269,1.0,1.0,4,3,49,3,12,2015,71,17.75
42499277,2,38,2,2,4,4,3,2,1,0,1,1,1,2,3,1,1,1,30,147,1,50,1,147,0.3401360544217687,0.5,0.5,3,3,49,3,12,2015,13,13.0
6404801,2,23,3,1,1,4,1,2,3,0,2,2,1,1,1,2,1,1,10,208,1,25,1,208,0.1201923076923077,1.5,1.5,5,3,49,3,12,2015,16,16.0
29158329,1,57,4,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,10,175,3,25,1,525,0.047619047619047616,2.0,2.0,4,8,1,4,1,2016,42,14.0
77614822,1,41,4,3,1,4,1,2,2,1,1,2,1,1,1,1,2,1,25,214,3,25,1,642,0.03894080996884735,1.0,1.0,5,15,2,4,1,2016,126,42.0
56986084,1,21,4,1,1,3,1,4,1,0,2,1,1,2,1,1,2,1,10,223,1,25,1,223,0.11210762331838565,0.25,0.25,5,3,49,3,12,2015,19,19.0
20580640,1,36,2,4,1,3,2,2,3,0,1,2,2,1,1,2,1,1,20,120,1,25,1,120,0.20833333333333334,1.5,1.5,5,3,49,3,12,2015,201,201.0
59427040,1,35,3,1,4,2,2,4,1,1,3,1,1,1,2,1,2,1,5,171,1,50,1,171,0.29239766081871343,0.25,0.25,6,3,49,3,12,2015,101,101.0
14200077,1,38,3,3,2,2,3,2,1,0,1,2,1,2,3,2,2,1,5,173,2,100,1,346,0.28901734104046245,0.5,0.5,3,3,49,3,12,2015,57,28.5
79585199,1,61,1,3,4,1,3,3,1,0,2,2,1,1,3,1,1,1,5,182,2,50,1,364,0.13736263736263737,0.3333333333333333,0.3333333333333333,4,3,49,3,12,2015,183,91.5
908968,2,69,4,2,3,2,2,2,3,0,2,2,1,2,2,2,3,1,15,217,3,200,1,651,0.30721966205837176,1.5,1.5,5,3,49,3,12,2015,36,12.0
26145378,2,29,4,2,2,2,3,1,2,0,2,1,1,1,3,1,1,1,25,152,1,100,1,152,0.6578947368421053,2.0,2.0,3,3,49,3,12,2015,139,139.0
26865701,2,42,1,2,3,1,1,2,2,1,3,2,1,1,2,1,2,1,20,226,1,200,1,226,0.8849557522123894,1.0,1.0,5,3,49,3,12,2015,51,51.0
45436757,1,21,4,3,2,1,3,2,3,0,2,2,1,2,3,1,2,1,25,198,4,100,1,792,0.12626262626262627,1.5,1.5,5,3,49,3,12,2015,1,0.25
53964414,1,22,4,1,3,1,3,1,1,1,2,1,1,2,3,1,1,1,5,241,1,200,1,241,0.8298755186721992,1.0,1.0,3,21,7,6,2,2016,94,94.0
89256624,1,61,4,3,1,3,1,5,1,0,2,1,1,1,3,1,2,2,0,236,2,25,2,944,0.026483050847457626,0.2,0.2,6,18,11,4,3,2016,207,103.5
18497439,1,23,4,2,4,4,2,1,3,0,2,1,1,1,1,1,1,2,0,155,1,50,1,155,0.3225806451612903,3.0,3.0,4,5,1,3,1,2017,38,38.0
45569000,2,70,4,3,4,3,2,2,1,0,3,1,1,1,1,2,1,1,10,171,1,50,1,171,0.29239766081871343,0.5,0.5,3,10,1,6,1,2016,158,158.0
40292471,1,56,3,1,4,2,1,2,3,0,2,2,1,1,1,1,2,1,25,212,1,50,1,212,0.2358490566037736,1.5,1.5,5,3,49,3,12,2015,128,128.0
77600936,2,65,3,4,3,2,1,4,1,1,2,2,2,1,3,1,1,1,10,162,3,200,1,486,0.411522633744856,0.25,0.25,6,3,49,3,12,2015,163,54.333333333333336
10833212,2,36,1,3,1,3,3,1,2,0,1,1,1,1,1,2,1,2,0,143,3,25,1,429,0.05827505827505827,2.0,2.0,3,21,3,3,1,2016,91,30.333333333333332
91484745,2,30,2,3,4,3,2,2,3,0,2,1,1,1,1,1,1,1,20,202,2,50,1,404,0.12376237623762376,1.5,1.5,5,3,49,3,12,2015,150,75.0
5876639,1,59,3,4,1,3,2,1,2,0,3,1,1,2,1,1,1,1,30,206,1,25,1,206,0.12135922330097088,2.0,2.0,3,3,49,3,12,2015,95,95.0
17404756,2,65,1,3,2,4,3,2,1,0,3,1,1,1,1,1,2,2,0,154,1,100,1,154,0.6493506493506493,0.5,0.5,3,4,49,4,12,2015,37,37.0
52414929,2,50,2,1,2,4,3,3,2,1,2,2,1,2,1,1,1,1,20,249,1,100,1,249,0.40160642570281124,0.6666666666666666,0.6666666666666666,6,4,49,4,12,2015,18,18.0
52071366,1,54,3,4,1,3,3,1,3,1,1,1,1,2,3,1,2,1,30,234,1,25,1,234,0.10683760683760683,3.0,3.0,5,4,49,4,12,2015,159,159.0
55137771,2,40,4,3,2,1,1,2,1,2,3,1,1,1,3,1,1,1,40,142,2,100,1,284,0.352112676056338,0.5,0.5,5,4,49,4,12,2015,106,53.0
70814818,1,22,2,3,4,2,1,1,1,2,1,1,1,1,2,1,1,1,5,160,1,50,1,160,0.3125,1.0,1.0,4,4,49,4,12,2015,204,204.0
51455524,2,29,2,1,1,2,2,1,2,0,2,1,1,1,3,1,2,1,30,144,3,25,1,432,0.05787037037037037,2.0,2.0,3,4,49,4,12,2015,159,53.0
99548350,2,18,4,1,3,3,3,1,3,0,2,1,1,1,1,1,1,1,30,243,1,200,1,243,0.823045267489712,3.0,3.0,4,4,49,4,12,2015,218,218.0
7591979,1,19,3,1,3,1,3,3,2,0,2,1,1,1,1,2,2,1,10,181,2,200,1,362,0.5524861878453039,0.6666666666666666,0.6666666666666666,5,4,49,4,12,2015,113,56.5
55582297,1,30,3,1,2,3,3,2,1,0,1,2,2,1,3,2,1,2,0,250,1,100,1,250,0.4,0.5,0.5,3,4,49,4,12,2015,168,168.0
70362592,1,53,4,3,1,4,2,2,2,0,1,1,1,2,1,1,2,1,20,202,1,25,1,202,0.12376237623762376,1.0,1.0,4,4,49,4,12,2015,189,189.0
26651078,1,65,2,3,4,3,1,2,2,0,1,1,1,2,1,1,1,1,25,235,1,50,1,235,0.2127659574468085,1.0,1.0,4,4,49,4,12,2015,22,22.0
14090731,2,29,2,3,3,2,2,1,2,0,2,1,1,2,3,1,1,1,5,243,2,200,1,486,0.411522633744856,2.0,2.0,3,4,49,4,12,2015,182,91.0
90931180,2,28,1,3,4,4,3,1,2,0,2,1,1,1,1,1,2,1,5,178,4,50,1,712,0.0702247191011236,2.0,2.0,3,4,49,4,12,2015,151,37.75
23705054,1,63,4,4,1,3,3,3,1,0,3,1,1,1,1,1,1,2,0,205,2,25,1,410,0.06097560975609756,0.3333333333333333,0.3333333333333333,4,4,49,4,12,2015,127,63.5
24970975,1,31,2,2,4,3,1,1,2,0,3,2,2,2,1,1,1,1,40,199,2,50,1,398,0.12562814070351758,2.0,2.0,3,4,49,4,12,2015,177,88.5
91951941,2,66,3,3,4,4,3,5,1,0,3,1,1,3,1,1,1,2,0,136,1,50,2,272,0.18382352941176472,0.2,0.2,6,4,49,4,12,2015,127,127.0
58256032,2,63,1,2,1,3,1,2,1,1,3,1,1,2,3,1,1,2,0,233,1,25,1,233,0.1072961373390558,0.5,0.5,4,4,49,4,12,2015,89,89.0
97782172,1,21,3,3,4,3,3,1,2,0,1,2,2,1,1,2,1,1,25,209,1,50,1,209,0.23923444976076555,2.0,2.0,3,4,49,4,12,2015,77,77.0
56457949,2,67,1,1,1,1,2,3,2,0,3,1,1,3,1,2,2,1,5,216,1,25,1,216,0.11574074074074074,0.6666666666666666,0.6666666666666666,5,4,49,4,12,2015,37,37.0
55693321,2,44,2,1,1,3,1,2,2,0,2,2,1,1,1,1,1,1,20,134,1,25,1,134,0.1865671641791045,1.0,1.0,4,4,49,4,12,2015,174,174.0
65437658,1,19,1,3,3,2,3,1,1,0,2,1,1,1,2,2,2,2,0,121,2,200,1,242,0.8264462809917356,1.0,1.0,2,4,49,4,12,2015,135,67.5
90731225,1,68,4,1,2,2,2,1,3,0,1,1,1,1,1,1,1,1,15,181,1,100,1,181,0.5524861878453039,3.0,3.0,4,4,49,4,12,2015,8,8.0
75361667,1,66,3,4,2,1,1,2,2,0,2,2,1,1,1,2,2,1,25,125,1,100,1,125,0.8,1.0,1.0,4,4,49,4,12,2015,198,198.0
50397891,1,31,1,3,2,3,2,1,2,0,3,1,1,2,2,1,2,2,0,211,3,100,1,633,0.1579778830963665,2.0,2.0,3,4,49,4,12,2015,79,26.333333333333332
25410266,1,34,3,2,1,4,2,2,2,0,2,1,1,2,1,1,2,1,10,227,1,25,1,227,0.11013215859030837,1.0,1.0,4,4,49,4,12,2015,40,40.0
2720944,2,20,3,3,3,3,1,2,1,2,1,1,1,1,1,1,2,2,0,218,1,200,1,218,0.9174311926605505,0.5,0.5,5,4,49,4,12,2015,185,185.0
49217606,2,48,2,4,4,3,1,1,3,1,2,1,1,1,1,1,2,1,10,190,1,50,1,190,0.2631578947368421,3.0,3.0,5,4,49,4,12,2015,153,153.0
90388167,1,63,2,3,4,4,2,4,1,1,2,1,1,1,1,1,1,1,30,154,1,50,1,154,0.3246753246753247,0.25,0.25,6,4,49,4,12,2015,14,14.0
69421520,2,69,4,2,2,3,2,2,2,0,3,2,1,2,3,1,1,1,10,134,1,100,1,134,0.746268656716418,1.0,1.0,4,4,49,4,12,2015,183,183.0
80980986,1,60,4,1,4,4,2,2,3,0,3,1,1,1,1,1,2,1,10,112,1,50,1,112,0.44642857142857145,1.5,1.5,5,4,49,4,12,2015,10,10.0
50485653,1,43,4,3,4,3,2,4,1,0,2,1,1,1,1,1,1,1,20,161,4,50,1,644,0.07763975155279502,0.25,0.25,5,4,49,4,12,2015,106,26.5
20719714,1,48,2,3,4,1,1,3,3,1,3,2,2,1,3,1,3,1,5,125,1,50,2,250,0.2,1.0,1.0,7,4,49,4,12,2015,73,73.0
56041723,1,66,1,3,2,3,3,2,1,1,1,1,1,1,1,2,1,1,10,121,2,100,1,242,0.4132231404958678,0.5,0.5,4,4,49,4,12,2015,187,93.5
81031216,2,41,4,1,4,3,2,4,2,0,1,1,1,1,3,1,2,1,30,195,1,50,2,390,0.1282051282051282,0.5,0.5,6,4,49,4,12,2015,198,198.0
20447701,2,52,3,3,1,4,2,2,1,1,3,1,1,1,1,1,1,1,20,208,3,25,1,624,0.04006410256410257,0.5,0.5,4,4,49,4,12,2015,94,31.333333333333332
71800960,2,20,3,4,3,3,1,1,3,0,1,1,1,1,2,2,1,1,10,147,3,200,1,441,0.45351473922902497,3.0,3.0,4,4,49,4,12,2015,132,44.0
17296019,2,56,3,2,1,3,2,1,1,0,2,2,1,1,2,1,1,1,25,107,1,25,1,107,0.2336448598130841,1.0,1.0,2,4,49,4,12,2015,65,65.0
32133654,1,52,4,3,1,1,3,4,2,0,2,2,1,1,1,1,2,1,10,181,1,25,2,362,0.06906077348066299,0.5,0.5,6,4,49,4,12,2015,197,197.0
33466817,2,36,2,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,20,164,3,25,1,492,0.0508130081300813,0.3333333333333333,0.3333333333333333,5,4,49,4,12,2015,131,43.666666666666664
25942197,1,40,2,4,1,1,2,3,1,1,3,2,1,2,1,1,2,1,10,217,1,25,1,217,0.1152073732718894,0.3333333333333333,0.3333333333333333,5,4,49,4,12,2015,64,64.0
